MachineID,Temperature,Pressure,Vibration,Humidity,RunTime,MaintenanceRequired,FaultCode,LastMaintenance,FailureCount
633,60.93419537,28.33294378,3.328826201,35.28622802,12.8390972,0,C,27-01-2023,1
634,62.56907882,24.04877549,2.623361533,63.24038793,107.5846063,,A,27-01-2023,1
635,28.57376091,13.75106105,3.196874003,44.30904354,143.757807,0,A,27-01-2023,1
636,55.79298935,29.44521941,1.689993905,39.94584069,43.06610551,1,D,27-01-2023,0
637,62.60938132,46.82958601,4.534332887,76.81762789,144.3819148,1,B,27-01-2023,2
638,39.39764029,11.60236476,2.936849343,30.92622884,162.1331547,0,D,27-01-2023,1
639,41.53945848,21.65843654,0.427012421,51.88886359,82.37949567,0,D,,1
640,50.18273305,18.30163745,2.249019954,31.08134962,149.2838466,1,D,27-01-2023,0
641,21.60569582,19.52586615,3.781780274,54.17965241,80.80599007,0,C,27-01-2023,0
642,45.76633325,46.33738208,3.970672809,55.05236889,135.6701259,0,A,27-01-2023,
643,36.91584056,28.72276217,2.472985264,46.08312357,152.7994099,1,E,27-01-2023,2
644,46.19978817,28.65197652,4.473737854,36.60808888,198.3853237,1,B,27-01-2023,1
645,29.58097055,40.4230257,1.338342186,48.81937689,69.07933241,0,D,27-01-2023,1
646,91.24218246,16.17968816,2.052993486,63.613147,,1,A,27-01-2023,2
647,67.48739628,29.49061416,4.492984553,69.11979043,33.12401188,0,B,27-01-2023,0
648,74.32818553,27.19940856,4.481283582,56.53753012,40.81461168,0,E,27-01-2023,1
649,83.13369909,33.87642762,3.428563844,59.49171972,138.6790005,1,E,28-01-2023,1
650,59.87537591,49.98230813,4.294902736,40.03081856,183.409118,0,D,28-01-2023,1
651,26.95362305,40.77795576,0.443866335,44.36651666,78.92099033,1,E,28-01-2023,3
652,62.96852335,,4.324974881,38.0947805,35.96888937,1,E,28-01-2023,2
,66.94728944,43.10212209,1.603099533,42.4647675,57.01989988,0,B,28-01-2023,1
654,79.63515793,16.82833453,0.891657562,41.24433901,91.01034096,1,B,28-01-2023,2
655,54.5327637,11.21854745,1.196849182,55.97243932,58.13006587,0,D,28-01-2023,0
656,30.20642422,18.1779349,2.08984254,58.13443779,46.71581662,1,A,28-01-2023,0
,42.70207246,23.61646224,1.255960023,77.24737104,147.1968978,0,D,28-01-2023,1
658,49.04658371,30.4232303,1.60283793,39.77853236,1.568984248,1,C,28-01-2023,1
659,71.67337931,34.60516562,0.67489243,62.08378551,107.8461055,0,E,28-01-2023,0
660,65.66226437,,1.480883828,70.86296345,158.7533614,0,A,28-01-2023,1
661,48.48773807,30.39416038,2.861419073,58.01207319,53.24565726,1,B,28-01-2023,0
662,98.9212199,30.05102579,2.20926854,42.75018263,120.6583021,0,C,28-01-2023,0
663,68.46198555,12.00972039,1.733593806,43.1275115,133.7800211,0,C,28-01-2023,1
664,38.97814334,11.39646211,3.732260644,31.96265265,131.0049393,0,E,,1
665,28.14259781,32.04639848,4.467549857,45.27221133,89.16992684,0,B,28-01-2023,1
666,32.22873113,27.52714453,3.783946115,67.23018395,69.31559758,0,A,28-01-2023,1
667,39.67661827,43.5672158,1.660003511,32.37588786,167.1848146,0,B,28-01-2023,1
668,32.85450986,16.42718339,3.722210839,40.96476413,151.6891914,1,E,28-01-2023,2
669,34.92536192,10.99886648,0.759900912,65.31162493,64.25103468,1,C,28-01-2023,0
670,42.8076135,27.96155072,0.65158994,69.13257814,20.60383889,1,E,28-01-2023,4
671,33.86988762,19.49914227,1.728135185,52.7659205,14.36150909,1,D,28-01-2023,0
672,91.74123397,11.98457493,4.038511845,64.90371692,18.85519558,0,C,28-01-2023,0
673,26.41869965,38.98393147,1.231741236,49.39760843,116.5738722,0,E,29-01-2023,1
674,61.96091117,14.46372,0.316267044,37.99566225,10.33243517,1,A,29-01-2023,0
,52.83174616,34.33278,0.658547676,49.90747468,67.38537499,0,A,29-01-2023,0
676,98.59028935,21.24199001,4.293724843,58.99839101,150.6399404,1,A,29-01-2023,1
677,28.96311217,16.93984201,3.168916424,77.40266409,58.8696333,0,D,29-01-2023,0
678,51.82844792,25.19006092,1.266005817,33.4375476,152.6616154,0,B,29-01-2023,1
679,97.55763466,42.05783105,2.776479127,55.36970469,149.0934076,1,A,29-01-2023,0
680,89.24057007,25.68374308,2.637898112,46.44598891,49.16542653,0,D,29-01-2023,3
681,85.36576568,40.03078597,3.277179892,55.41558471,145.764436,1,A,29-01-2023,2
682,40.63222616,15.01945187,1.165937772,31.19877237,149.5553277,1,D,29-01-2023,2
683,33.67100699,40.91085679,4.322014936,45.65126774,79.49078513,1,A,29-01-2023,3
684,73.49145759,19.477333,1.54684281,70.99340738,42.08409675,0,B,29-01-2023,
685,94.35007913,37.0957252,3.47065827,57.69708669,104.2541614,0,E,29-01-2023,1
686,64.54103144,32.63126219,0.080623232,52.52912464,184.2795176,,A,29-01-2023,0
687,65.72901516,47.16578869,1.863285649,44.27625359,127.9233465,0,E,29-01-2023,2
688,42.39832749,25.49290072,1.75854909,44.90212614,34.58449953,1,A,29-01-2023,1
689,81.55943466,12.64660755,2.717422143,49.15507168,136.5513849,1,B,29-01-2023,1
690,34.96349988,10.76621942,0.363681309,71.7785355,85.44060546,,E,29-01-2023,2
691,45.89433891,43.07434244,3.950656869,78.36066034,118.3057595,1,D,29-01-2023,0
692,54.03491509,30.98942551,1.088904009,51.93276907,146.812807,0,A,29-01-2023,1
693,60.60883029,41.00976207,3.385189074,49.66764194,102.9894703,0,A,29-01-2023,3
694,39.39277859,19.377024,4.016060616,72.32753879,162.7967949,0,D,29-01-2023,0
695,29.18694598,23.80334982,2.809384781,51.34526603,144.4311159,1,B,29-01-2023,3
696,68.8496034,11.20415489,3.704416034,57.60090861,123.014668,1,C,29-01-2023,0
697,43.09044426,48.45969298,3.309301561,41.54708323,30.15856317,0,A,30-01-2023,0
698,66.49905771,36.71471627,1.777648986,67.17512679,167.1898222,0,D,30-01-2023,2
699,32.34901722,47.32820351,4.044292695,56.59941591,187.1811171,1,C,30-01-2023,0
700,58.49120815,20.6198563,1.473506849,70.45172751,27.39302476,0,A,30-01-2023,0
701,62.6071546,34.45854445,2.856064589,69.0366365,97.64822589,0,E,30-01-2023,0
702,24.14588295,37.13999873,3.726988696,40.75023841,51.77774839,1,D,30-01-2023,4
703,46.92834226,22.70198801,1.894779549,65.78177753,150.9046615,1,E,30-01-2023,2
704,30.75317416,43.9243694,1.513838038,70.0027204,144.3259272,1,B,30-01-2023,2
705,25.06999764,47.88645852,2.296730051,47.30536204,28.17702411,0,C,30-01-2023,1
706,99.19681859,45.39420471,4.089817472,38.63045565,175.4054543,1,D,30-01-2023,0
707,45.7883076,39.56267904,4.649608816,30.13160778,36.1946128,1,A,30-01-2023,
708,84.78995567,,2.725417064,52.54518265,159.4518051,1,A,30-01-2023,2
709,40.37125238,21.26464168,3.307331027,47.62163658,91.39607193,1,C,30-01-2023,1
710,74.52021778,48.53441282,4.516368111,57.74549169,65.65445871,1,E,30-01-2023,1
711,80.81822879,10.41137984,0.492734257,39.40205463,31.64785253,1,E,30-01-2023,1
712,67.65109925,38.64199893,1.160392889,72.98327738,33.52285123,1,D,30-01-2023,0
713,57.72609508,38.2498465,3.544500031,42.88776078,132.3781109,0,D,30-01-2023,1
714,52.94727313,34.90758164,4.11872231,41.32148025,110.0860776,1,E,30-01-2023,0
715,47.90946132,49.60435384,4.285145142,54.03570282,24.41708433,0,D,30-01-2023,0
716,94.36233154,22.47517743,2.075535884,54.94255119,22.53957209,0,E,30-01-2023,2
717,86.44955262,23.59887455,0.446699511,40.75426144,14.46211495,1,C,30-01-2023,1
718,97.20215285,13.15757612,2.188907386,43.59303634,148.7534695,0,D,30-01-2023,0
719,29.94377788,27.71192546,1.153672951,38.48526196,142.376417,1,,30-01-2023,0
720,78.46939802,20.44194105,1.455982275,65.92300892,11.68619817,0,D,30-01-2023,1
721,95.06723655,23.73546809,3.861337784,68.50445156,112.0540151,1,A,31-01-2023,1
722,34.49864529,43.38287161,0.37763543,53.11642487,16.93523105,0,A,31-01-2023,2
723,25.31970139,47.41938054,4.137906087,65.70435113,180.7491541,1,B,31-01-2023,1
724,79.28965194,17.42932288,2.138345429,66.7967696,181.4234838,1,E,31-01-2023,1
725,65.95784905,24.90035726,2.980319656,36.91377638,139.646598,0,B,31-01-2023,0
726,87.34630214,47.14522248,0.448261156,78.30890124,185.2377843,0,E,31-01-2023,0
727,31.18179013,12.47233843,1.686795392,71.05159735,162.2906061,1,D,31-01-2023,2
728,83.62138495,13.69442112,0.448504595,40.22417306,165.7077152,0,E,31-01-2023,1
729,36.1301856,16.51163957,4.807718614,39.30825179,113.9415701,1,A,31-01-2023,0
730,33.09247543,33.80851337,4.036308247,36.28305728,61.21183964,0,D,31-01-2023,1
731,33.14126383,16.01889084,2.298163772,36.91892813,43.55982302,1,A,31-01-2023,1
,85.16597762,48.72305526,1.118012742,67.40808995,65.44000441,0,D,31-01-2023,0
733,73.21577766,27.86858109,4.667275526,53.48271285,125.699086,1,E,31-01-2023,2
734,61.84523398,30.06071841,1.722982979,69.14670864,34.53130717,0,E,31-01-2023,
735,48.70643873,,0.804922158,67.31274472,51.72804733,1,A,31-01-2023,2
736,90.17604327,28.8384101,2.815821942,60.23063568,93.61217256,0,C,31-01-2023,0
737,51.39560859,36.47654531,4.718870602,64.31833033,46.6100197,1,E,31-01-2023,0
738,85.32795516,40.04708548,0.019151453,30.91778622,117.7287339,0,C,31-01-2023,0
739,55.13079269,40.15472331,1.190624216,45.58888234,184.6352057,0,D,31-01-2023,1
740,50.15555435,33.11564451,4.692238202,61.89110896,149.6178731,1,C,31-01-2023,0
741,57.01438285,46.174391,0.855429834,30.46724767,133.2853228,0,A,31-01-2023,0
742,44.11022993,42.69631389,0.566217258,31.64884718,116.5442952,0,B,31-01-2023,1
743,79.80875041,40.28192459,2.850936079,72.59439912,97.58958185,1,B,31-01-2023,1
744,60.21763121,12.22422087,4.309219116,64.20124308,37.31277193,1,A,31-01-2023,1
745,38.57701561,10.27511849,2.385549088,43.26848666,178.9420911,1,B,01-02-2023,1
746,91.96596586,18.49789109,,64.39814201,49.7072004,1,,01-02-2023,0
747,50.71129771,36.54094376,3.395858498,69.62283346,18.26177552,0,E,01-02-2023,0
748,63.48422889,26.44789956,0.370374536,45.33971416,150.0030358,0,C,01-02-2023,0
749,92.51776888,26.09625037,4.964160658,31.80186887,,0,B,01-02-2023,0
750,69.93903967,45.38347553,2.039471184,76.63895623,74.37919991,1,E,01-02-2023,2
751,29.35184326,45.82251393,1.437012669,47.25899191,5.656985658,0,B,01-02-2023,2
752,95.18656989,46.36701056,2.789395918,35.32408816,27.41358851,0,D,01-02-2023,0
753,70.21664425,22.55512306,1.521537959,54.59284357,34.64072615,1,A,01-02-2023,0
754,46.79244917,37.64223251,0.432287536,68.42338978,10.88202555,0,A,01-02-2023,2
755,31.14176581,20.86532725,0.007141715,41.08236573,131.3313913,0,E,01-02-2023,0
756,83.52201514,17.62439332,2.247916765,43.47450251,167.4015592,1,D,01-02-2023,2
757,69.60582047,17.38529829,4.184317111,42.13574934,74.66308127,0,C,01-02-2023,0
758,62.67688736,23.68430483,2.861575928,79.58365264,174.9152953,1,D,01-02-2023,2
759,91.51140664,27.19830479,,39.87018669,42.66931491,1,D,01-02-2023,1
760,83.0877769,43.23796684,1.434233228,58.77601085,65.07808471,0,C,01-02-2023,0
761,32.13399038,14.79564374,1.402275324,76.26323208,30.14739861,0,C,01-02-2023,1
762,44.93776542,39.3970339,0.798747301,37.34482844,124.1118391,0,D,01-02-2023,1
763,39.87913119,31.25819657,0.820317941,78.54270989,83.97391817,1,B,01-02-2023,1
764,79.51570341,21.51781371,1.42593298,77.37386172,122.6566694,1,B,01-02-2023,1
765,22.68259478,29.71278338,3.964200226,74.22859935,152.3349811,0,D,01-02-2023,0
766,65.59117479,21.99768279,4.528783953,40.72782607,109.1406032,0,B,01-02-2023,1
767,80.99669486,33.84327821,4.875435849,61.7027528,125.526071,1,C,01-02-2023,1
768,90.14125094,27.35375691,1.16144827,68.04457365,187.0500629,0,C,01-02-2023,1
,47.3665399,16.57622116,4.406487728,79.30139641,59.81286192,0,B,02-02-2023,2
770,85.70058437,14.66332298,1.641275446,39.0211911,71.83278773,1,C,02-02-2023,2
771,28.85053896,31.86782728,0.564202723,68.30129498,143.5406723,0,A,02-02-2023,1
772,87.71618334,46.09652133,4.350124628,46.9400585,122.2611034,0,C,02-02-2023,1
773,30.19909299,23.75830746,3.180528173,38.78132328,35.70658091,0,D,,1
774,51.78298324,39.32000429,0.82365448,51.06884706,75.229462,0,E,02-02-2023,1
775,83.78362926,36.3464542,,69.69179561,93.56760262,1,B,02-02-2023,0
776,31.99339419,47.26219657,1.436288474,53.24249019,83.87796759,1,B,02-02-2023,1
777,38.34011162,42.83924069,3.683972844,56.87615501,35.65496166,1,C,02-02-2023,0
778,77.78020547,32.66421036,2.267081153,79.75797051,184.8860184,1,C,02-02-2023,0
779,77.60292292,,4.946399726,49.95546498,152.4637523,0,E,02-02-2023,2
780,71.29181063,45.93545866,0.273724911,60.77003774,96.27116642,0,E,02-02-2023,0
781,75.51587556,25.98075138,1.775076331,48.26221008,,0,D,02-02-2023,0
782,63.41795547,23.07178823,2.409500836,49.63928232,179.4565344,,A,02-02-2023,2
783,40.14392471,10.43244335,2.515667774,64.78203767,27.23482847,1,D,02-02-2023,1
784,47.65567948,43.06204297,1.579679112,76.8943488,50.07461014,0,B,02-02-2023,0
785,34.52781734,42.03922802,3.646201245,57.11794752,108.5402495,0,C,02-02-2023,3
786,92.67604491,14.17818072,4.373735367,68.41999645,159.8020743,1,D,02-02-2023,0
787,66.67134358,33.07429525,4.69359651,34.46032794,7.250979088,1,C,02-02-2023,2
788,52.06811334,28.55926793,4.025466884,40.55790187,196.80363,1,C,02-02-2023,3
789,56.96046429,14.74836382,4.252900987,55.10658205,90.98132058,0,D,02-02-2023,1
790,95.78266717,49.22272908,2.752726503,31.00058618,71.84622812,1,D,02-02-2023,2
791,32.26811225,18.5878355,4.129441132,42.64274894,58.54488757,0,E,02-02-2023,2
792,66.89838656,12.6893672,1.517519546,55.87006449,34.87134153,0,A,02-02-2023,2
793,60.47109431,33.79389518,1.992393811,30.74805991,158.3147818,1,E,03-02-2023,1
794,68.91633883,39.55466709,1.584565069,43.22731431,191.0828329,1,A,03-02-2023,1
795,21.44881471,11.29773784,2.336936677,55.70154097,82.72895097,1,D,03-02-2023,1
796,89.76991272,36.34870555,1.427898081,58.6574624,190.484139,0,A,03-02-2023,0
797,94.5694626,31.29167504,4.808057211,76.28758465,164.7595231,0,B,03-02-2023,1
798,65.21065469,14.13060036,1.56422314,62.26728116,96.2102255,0,E,03-02-2023,0
799,75.73206591,16.90095508,0.490222691,50.73679013,134.8052358,1,E,03-02-2023,0
800,93.79995049,32.71897189,2.63408583,76.51755886,86.99683583,0,E,03-02-2023,5
801,76.57909075,21.85430454,0.285495392,69.24414917,111.7446816,0,C,03-02-2023,2
802,32.20312343,47.53262915,0.552715832,40.00044606,11.6092674,0,C,03-02-2023,1
803,66.10306881,42.74960918,1.096946946,36.54211807,139.2526951,0,D,03-02-2023,3
804,68.53720371,49.34268826,2.321751249,63.79058179,10.5649289,1,D,03-02-2023,0
805,53.9304537,20.38683356,2.166254662,57.99415828,163.4169894,0,C,03-02-2023,1
806,78.91553885,48.78894531,3.99845931,69.48368069,164.9893859,1,E,03-02-2023,1
807,94.74936118,27.24935479,3.697373269,66.9402525,47.41545751,1,C,03-02-2023,1
808,94.04548103,23.90075181,2.13159147,61.26057669,64.73255621,0,A,03-02-2023,0
809,56.06714971,12.01398108,1.668521038,79.31910858,96.26207571,0,E,03-02-2023,1
810,29.05904367,12.11061031,1.58234392,56.67948651,119.3325814,1,C,03-02-2023,0
811,98.78729592,37.68045024,3.869975436,35.65528783,57.47073235,0,D,03-02-2023,3
812,87.11184692,28.31715978,0.260362031,71.41367824,118.4972809,1,C,03-02-2023,3
813,29.9730145,19.06086504,0.064108248,42.59266812,59.55741465,0,B,03-02-2023,3
814,93.66735061,34.55881225,3.97772196,68.86510741,11.09814421,0,C,03-02-2023,2
815,89.59170896,20.11432473,2.38573188,77.8553548,0.505509966,1,E,03-02-2023,0
816,61.50704457,33.10527017,0.654405693,64.8397757,20.23021158,0,,03-02-2023,0
817,67.30203486,24.36834988,1.177829673,59.80150805,158.45014,1,D,04-02-2023,0
818,51.92021631,42.94208906,4.662519765,53.01930878,192.2862625,1,A,04-02-2023,0
819,24.38093111,42.82784643,4.297514878,48.2204933,85.39323986,0,B,04-02-2023,1
820,46.81577933,29.09401592,3.548925251,47.65023755,102.5367907,1,E,04-02-2023,0
821,84.22827589,24.03276437,2.411126152,61.81863529,29.36963381,0,D,04-02-2023,1
822,20.37056184,24.50239186,2.601618131,67.56365585,110.2062705,0,B,04-02-2023,3
823,46.67993374,42.22858103,4.876222676,63.92585347,28.9309804,0,C,04-02-2023,1
824,51.85349549,23.12717931,4.828852219,39.92050506,122.2428662,1,B,04-02-2023,0
825,62.99164824,18.36237495,1.076345229,54.69935901,186.6517335,0,A,04-02-2023,2
826,93.58844931,13.38753368,4.055522832,69.58200361,39.13970786,0,B,04-02-2023,0
827,47.70767955,28.66772484,0.986213331,53.78520391,152.9127436,1,B,04-02-2023,2
828,47.75625615,29.28528396,1.067687389,56.83116399,4.700484564,1,C,04-02-2023,2
829,79.00009985,43.63634842,3.380465171,68.55680241,75.09944826,1,C,04-02-2023,0
830,56.17743527,18.84954786,2.025005493,63.06326531,22.14970157,1,E,04-02-2023,0
831,37.96838584,25.23965095,4.657722036,50.46724604,70.49508832,0,C,04-02-2023,1
832,56.19516129,42.33622956,0.445048674,74.77063556,34.70738393,0,B,04-02-2023,2
833,31.26856163,42.94494443,2.557628204,38.12835343,74.66099802,0,A,04-02-2023,0
834,34.11095892,25.38444304,,79.77582243,83.50456122,0,C,04-02-2023,1
835,59.86942182,28.36496093,4.520568302,35.94262892,60.11822456,1,E,04-02-2023,2
836,53.51403596,22.13143563,0.782646067,30.74749856,131.3243899,1,E,04-02-2023,1
837,93.18767209,47.30219514,1.8331885,74.50094506,183.7704103,0,B,04-02-2023,1
838,48.99151193,14.74575063,3.095607,42.24767542,80.11907482,1,C,04-02-2023,1
839,66.44706802,47.34997692,0.796974424,66.48498137,38.4686313,1,C,04-02-2023,1
840,70.58114303,37.35465807,4.84011086,70.55076875,54.14455164,1,E,04-02-2023,0
841,21.04755653,31.26288611,4.573746644,72.94931955,170.8001647,1,C,05-02-2023,1
842,73.08298976,11.30636243,0.834750895,79.57971178,114.3279447,1,B,05-02-2023,2
843,34.24287735,29.02384767,0.605777306,44.7019855,91.00220646,0,A,05-02-2023,1
844,96.8856254,26.3099242,0.427042414,65.5121671,29.9273443,0,B,05-02-2023,2
845,31.89301822,16.44875248,4.54721832,35.76999291,89.94546166,1,C,05-02-2023,1
846,53.1699299,36.25638414,0.968119049,50.34046457,55.69840067,1,B,05-02-2023,1
847,26.82797345,48.84603629,2.081424643,72.39858467,188.6326256,0,D,05-02-2023,0
848,99.74994015,32.48755244,2.244256828,48.3829023,176.8140219,0,D,05-02-2023,1
849,60.17560083,38.59013106,2.995055221,59.55476903,16.78050837,1,C,05-02-2023,2
850,67.63080139,12.7380181,0.358676719,55.18867219,103.3306979,1,C,05-02-2023,2
851,25.36611819,26.70667983,1.133793087,62.29757656,45.0116691,1,A,05-02-2023,1
852,79.99683763,14.65433941,4.657451935,78.64471947,82.1554179,0,B,05-02-2023,3
853,36.79244745,34.51183342,4.542050536,32.78677633,175.3695997,1,A,05-02-2023,0
854,91.84434316,47.53928633,3.906453237,58.69807588,105.502904,1,C,05-02-2023,0
855,,36.4711093,0.097006228,73.15143896,66.84305867,1,C,05-02-2023,1
856,35.25501765,13.07212193,1.635033842,54.06913559,,1,E,05-02-2023,1
857,22.92397343,24.1866482,3.139793677,33.9263593,160.0649719,1,A,05-02-2023,3
858,57.76535561,32.02653518,1.375951059,58.02696762,124.9036031,1,C,05-02-2023,1
859,65.18729066,26.12831025,4.547933475,46.60369454,93.61309209,1,D,05-02-2023,0
860,25.25669115,43.34576042,3.169447309,37.74708927,,1,E,05-02-2023,2
861,82.04220934,42.58684019,0.359533587,72.45172566,,0,B,05-02-2023,0
862,56.26310678,34.4732408,4.545027944,56.07997565,191.9686853,0,E,05-02-2023,0
863,61.95122155,24.93831781,4.788833291,76.66382062,104.0179875,0,B,05-02-2023,2
864,55.26101976,20.21345495,0.388562092,70.30082523,80.13985625,1,D,05-02-2023,1
865,52.06104487,14.23497273,2.661801174,64.64858969,104.2844085,0,B,06-02-2023,0
866,64.7712265,24.19590734,1.516821411,30.25127517,155.7977012,0,A,06-02-2023,1
867,32.41921967,26.52690069,1.964195382,51.39117283,68.0217873,0,B,06-02-2023,1
868,34.55425044,37.032917,0.89825609,39.87431408,35.74122419,0,B,06-02-2023,1
869,88.94284968,36.32639297,2.89036051,75.53989555,116.9872237,0,E,06-02-2023,0
870,95.68923697,12.80432559,4.789896766,38.72919923,133.0408207,1,D,06-02-2023,0
871,49.8647453,25.81037262,,44.30300258,142.5436006,0,B,06-02-2023,3
872,41.65957385,17.27115469,0.414572907,55.84183839,176.3975182,1,A,06-02-2023,1
873,71.51996346,16.27250821,3.100006667,43.16818095,74.23482414,1,E,06-02-2023,1
874,52.69873369,43.09208599,1.701114972,40.49323386,15.07097925,0,D,06-02-2023,0
875,22.03090845,11.67660867,4.279625948,59.95496626,191.6697167,1,D,06-02-2023,0
876,32.49220779,26.76731504,2.173390742,34.44647614,87.00238549,0,C,06-02-2023,0
877,77.27777831,16.72814623,0.964198045,32.90838794,124.6515019,1,A,06-02-2023,2
878,72.71391535,45.17320863,0.955528113,48.61226476,133.2610646,1,E,06-02-2023,3
879,22.1676794,32.28162053,3.843820904,66.03322273,109.3027417,0,E,06-02-2023,0
880,37.75777295,19.25522546,1.327937992,57.74033791,41.05150595,1,A,06-02-2023,0
881,38.48598373,30.09709149,3.836166971,51.14382342,151.02861,1,D,06-02-2023,3
882,73.75141949,39.25945439,1.029436554,58.28757821,160.7503949,1,B,06-02-2023,0
883,21.57684302,48.32472036,1.608431844,48.27257423,110.5951172,1,A,06-02-2023,0
884,28.32868656,18.81784017,2.327434862,76.80731677,97.71223212,1,E,06-02-2023,0
885,83.99328683,45.44727089,4.715979248,32.74524455,22.78763663,1,A,06-02-2023,2
886,34.28357296,47.37216457,4.658657124,63.66957395,16.7903323,1,D,06-02-2023,1
887,72.21968863,46.65682178,1.034359377,74.56413324,67.91296911,1,C,06-02-2023,0
888,39.05462248,35.41657427,1.791095206,70.19423544,62.1692311,0,C,06-02-2023,2
889,27.95531142,35.19282618,0.746996942,39.20205174,190.7312902,1,B,07-02-2023,2
890,39.45377528,26.12842533,2.549925397,44.79631745,156.7245485,0,B,07-02-2023,0
891,77.78135455,40.09591529,2.302912753,65.85239694,131.9848591,0,D,07-02-2023,1
892,,31.25176073,4.503800812,34.21352796,103.5296178,1,B,07-02-2023,0
893,86.41758917,37.09752285,4.650026889,70.59308499,33.47350615,1,C,07-02-2023,1
894,51.77468237,27.13831615,1.917836955,65.94534723,195.6913344,0,D,07-02-2023,3
895,73.44681093,39.25985856,2.458689715,66.48033246,75.00813965,0,D,07-02-2023,2
896,36.39874363,42.9788607,4.481181246,35.01206851,21.38512049,0,D,07-02-2023,0
897,43.45181842,15.85745026,4.033539039,65.88802724,98.75977914,1,A,07-02-2023,3
898,91.70686548,43.31718862,0.018281557,63.99090626,174.7996023,1,B,07-02-2023,1
899,21.04015388,31.61186127,1.600297821,71.54612454,177.4582004,1,E,07-02-2023,2
900,26.84068247,43.78663636,2.10887121,32.07979781,2.193183211,0,C,07-02-2023,0
901,36.63090041,27.25206825,1.148581418,31.15553342,177.259149,1,B,07-02-2023,0
902,22.12257631,25.16161942,0.997858079,48.65035499,54.2968435,1,C,07-02-2023,1
903,34.51483481,46.6024293,0.188922533,37.43941419,7.794472794,1,B,07-02-2023,1
904,66.64332488,20.0467707,3.216848625,57.91922388,169.5580541,1,E,07-02-2023,2
905,53.71396405,43.76849301,1.312551452,75.86744508,172.7733512,0,C,07-02-2023,0
906,91.41373689,29.3608229,0.261735892,49.57398652,119.246216,1,E,07-02-2023,1
907,85.39548494,30.5638177,1.154896553,72.24751886,114.8867515,1,C,07-02-2023,0
908,47.34538814,22.33873126,4.009569764,30.01204373,162.6240545,0,A,07-02-2023,2
909,40.75387467,32.92168802,4.257445908,38.42573217,157.2619105,1,A,07-02-2023,0
910,50.37539265,23.00844785,2.415331226,31.52117698,178.0210947,0,C,07-02-2023,1
911,67.2235954,11.57077657,2.080353352,46.40735903,110.5494895,0,C,07-02-2023,0
912,41.44509127,20.87994421,4.889268468,75.40947978,193.5294185,1,E,07-02-2023,2
913,69.93191263,10.25516174,1.002823298,34.84760618,199.2293662,0,D,08-02-2023,1
914,52.75293218,,1.076796414,60.32048884,23.308922,1,C,08-02-2023,1
915,64.16377447,48.62988839,1.459335885,52.57479696,169.9087519,0,B,08-02-2023,1
916,54.89012233,25.8062119,0.863786591,76.92341062,99.96445155,0,B,08-02-2023,0
917,43.55726076,39.13483417,1.896827991,36.12595713,77.51326766,1,B,08-02-2023,2
918,95.87626456,23.83224394,4.554171135,40.60139253,122.614462,0,A,08-02-2023,1
919,81.08846353,36.84372628,3.076739203,31.47709843,11.19311145,1,E,08-02-2023,1
920,31.20905406,42.21720172,2.059732743,51.69676248,101.2922238,1,A,,1
921,89.47743807,47.87024979,4.672053973,43.89164498,174.178114,1,B,08-02-2023,0
922,58.99449586,26.00849103,0.242321162,73.49529669,42.69230323,1,C,08-02-2023,0
923,91.56417815,41.33191932,1.05138089,60.24704066,85.27797895,0,B,08-02-2023,2
924,83.98842048,20.63713803,2.829443026,60.7045369,187.8961775,1,C,08-02-2023,
925,54.01708036,49.61329215,3.077763116,56.59553484,85.71276756,0,E,08-02-2023,0
926,21.79754467,11.03078395,0.197787533,34.59251686,71.67352647,1,D,08-02-2023,2
927,41.49418875,34.14115226,2.01519379,52.25093419,88.10732962,0,C,08-02-2023,2
928,63.33073717,36.38023927,3.245769824,79.97525949,103.8905533,0,A,08-02-2023,0
929,70.67825759,37.52182228,3.490352732,71.76146454,126.3982688,0,B,08-02-2023,0
930,40.63101483,14.81550315,3.190699513,74.67295271,160.1385602,0,B,08-02-2023,0
931,31.14848593,47.54119134,1.602816122,71.16131796,90.42044115,1,B,08-02-2023,0
932,86.79441894,17.24733116,0.467600618,35.15208467,163.496187,1,C,08-02-2023,0
933,98.75217446,34.91013613,2.135562232,41.3724127,106.7441323,0,E,08-02-2023,0
934,62.05521458,18.90704316,0.643772187,30.15608257,67.69610207,0,C,08-02-2023,1
935,33.73434287,22.28865668,4.738118293,45.17550624,131.5901656,1,A,08-02-2023,1
936,41.78458612,31.85834167,2.37585433,35.43037012,143.5444509,0,B,08-02-2023,0
937,21.47125412,26.68773674,1.586295872,53.63966727,111.6097951,0,C,09-02-2023,3
938,93.14390452,,3.831520356,63.85637443,11.32299463,1,B,09-02-2023,1
939,29.42008663,16.8374561,2.489742963,73.72526475,33.97657503,0,A,09-02-2023,0
940,66.12131804,26.72579153,1.55017012,67.46085825,57.05954418,0,D,09-02-2023,2
941,41.92441765,40.29131913,4.059838712,76.92927979,56.52512119,1,D,09-02-2023,1
942,64.3342402,45.91858587,4.335760755,32.69491452,134.68416,0,D,09-02-2023,0
943,72.11363107,13.36510649,3.365040831,30.60899177,,1,B,09-02-2023,1
944,86.3793443,25.7241563,0.234822112,63.06690569,151.1363554,1,C,09-02-2023,1
945,36.51370174,14.00982255,2.831614401,44.46762051,53.06849496,1,B,09-02-2023,0
